Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,total_time,sales_per_employee,processing_per_unit,demand_gap,inventory_status,warehouse_utilization,utilization_category,inventory_turnover,turnover_category,damage_rate,forecast_error,forecast_category,accuracy,accuracy_category,demand_sales_zone,total_cost,Monthly_Revenue,profit_margin,estimated_profit,risk_score,salary_cost,salary_per_employee,revenue_per_employee,stock_per_employee,required_emp_sales,required_emp_stock,ideal_employee_count
WH183,Houston,4448,2335,5,1,13,90309,S518,Electronics,5763,4.660653790720515,7.223295683064421,3.9808312949528566,30810,8728,14870,138,17,7,5.660653790720515,823.2857142857143,0.0008087200747389406,-3428,Overstock,0.14436871145731905,Low,1.295638489208633,Healthy,0.0038219424460431656,-3428,Under-Forecast,2.4680942184154175,Highly Overperforming,Under-Forecast Zone,23598,288150,0.9373244943056264,264552,7.368135287653139,66711,9530.142857142857,41164.28571428572,635.4285714285714,56.7093566370348,87.42196426572798,72.0
WH329,New York,1747,4930,5,3,20,95132,S927,Apparel,1695,1.7288625945903386,6.210058704989876,2.72941637038755,36489,12353,4864,113,19,50,4.728862594590339,33.9,0.0010199779319117043,3235,Shortage,0.047877442516922906,Very Low,0.9702346880366343,Slow Moving,0.010875787063537493,3235,Overestimate (Unmet Demand),0.3438133874239351,Underperforming,Unmet Demand Zone,17217,84750,0.7968495575221239,67533,9.866280347616025,77915,1558.3,1695.0,34.94,16.67922254030435,34.335919867856745,26.0
WH232,Dallas,519,3854,2,4,16,96949,S278,Groceries,2065,4.444190954080326,2.639036372666176,3.201119647163603,34100,6332,6145,273,31,86,8.444190954080327,24.011627906976745,0.002152150583089746,1789,Shortage,0.015219941348973608,Very Low,3.978805394990366,Fast Moving,0.05973025048169557,1789,Overestimate (Unmet Demand),0.535806953814219,Underperforming,Unmet Demand Zone,12477,103250,0.8644348894348894,90773,7.209629986944361,84472,982.2325581395348,1200.5813953488373,6.034883720930233,20.320114776240995,10.200539445573927,15.0
WH488,Denver,1769,2744,7,6,18,63690,S782,Apparel,6256,2.828759507559984,3.1821570672938493,3.2286233254464234,18687,7616,14003,237,28,67,8.828759507559983,93.3731343283582,0.00045216744046674935,-3512,Shortage,0.09466474019371755,Very Low,3.5364612775579425,Fast Moving,0.01582815149802148,-3512,Under-Forecast,2.2798833819241984,Highly Overperforming,Under-Forecast Zone,21619,312800,0.9322048425112492,291181,8.159395565637562,42071,627.9253731343283,4668.6567164179105,26.402985074626866,61.56059953518822,34.768312676725,48.0
WH344,Houston,2073,894,8,2,21,34990,S123,Furniture,8141,4.106776602277567,6.083528641458038,4.126618244727672,36001,1476,14534,262,3,55,6.106776602277567,148.01818181818183,0.0005044560376216149,-7247,Overstock,0.057581733840726644,Very Low,3.9271587071876506,Fast Moving,0.001447178002894356,-7247,Under-Forecast,9.106263982102908,Highly Overperforming,Under-Forecast Zone,16010,407050,0.9652191345993206,391040,10.225492745838281,18980,345.09090909090907,7400.909090909091,37.69090909090909,80.10946943989246,40.74319512654094,60.0
WH060,New York,969,1093,4,3,7,51567,S231,Furniture,2127,3.5916846245866525,4.990166015076094,3.068268638228219,26229,4565,2540,206,35,17,6.5916846245866525,125.11764705882354,0.0016886152442814539,-1034,Shortage,0.03694384078691525,Very Low,2.195046439628483,Fast Moving,0.03611971104231166,-1034,Under-Forecast,1.9460201280878318,Overperforming,Low Demand Zone,7105,106350,0.9634604891115631,99245,4.307885717835521,44462,2615.4117647058824,6255.882352941177,57.0,20.930210231992543,19.044937808788312,20.0
WH194,Dallas,1204,1222,9,5,19,43468,S735,Groceries,8904,3.98480262644586,8.941255065037273,4.2331320862931,43074,6812,2324,244,3,90,8.984802626445859,98.93333333333334,0.00044752949533309296,-7682,Shortage,0.027951896735849933,Very Low,7.395348837209302,Very Fast,0.0024916943521594683,-7682,Under-Forecast,7.286415711947627,Highly Overperforming,Under-Forecast Zone,9136,445200,0.9286486949080017,436064,10.283124027816829,34332,381.46666666666664,4946.666666666667,13.377777777777778,87.617579645351,23.663679176244717,56.0
WH489,Seattle,3853,1343,3,4,15,40856,S941,Apparel,5090,1.1970493389860122,1.9990417724826903,3.5388092246218537,13948,8099,6692,112,45,12,5.197049338986012,424.1666666666667,0.00023517668742357802,-3747,Overstock,0.27624032119300257,Moderate,1.3210485336101738,Healthy,0.011679211004412146,-3747,Under-Forecast,3.790022338049144,Highly Overperforming,Low Demand Zone,14791,254500,0.9215830238726791,239709,6.60321629504613,26065,2172.0833333333335,21208.333333333332,321.0833333333333,50.086868867344634,75.72770420770007,63.0
WH470,New York,2498,800,8,7,25,45456,S433,Furniture,4404,3.0426539147064933,2.836929063215729,3.84423661685033,23341,14588,1950,107,17,77,10.042653914706493,57.1948051948052,0.0006908841768180048,-3604,Overstock,0.10702197849278094,Low,1.7630104083266613,Healthy,0.0068054443554843875,-3604,Under-Forecast,5.505,Highly Overperforming,Low Demand Zone,16538,220200,0.9248955495004542,203662,10.853120352271363,28918,375.5584415584416,2859.7402597402597,32.44155844155844,43.33645785693237,49.09623802513231,46.0
WH175,Los Angeles,2366,3994,10,3,15,92482,S228,Furniture,1770,1.8241639642729868,4.735391191752465,2.81953460155612,25357,8940,9011,141,38,66,4.824163964272987,26.818181818181817,0.0010306011097587495,2224,Shortage,0.09330756792996017,Very Low,0.7480980557903635,Slow Moving,0.016060862214708368,2224,Overestimate (Unmet Demand),0.44316474712068105,Underperforming,Unmet Demand Zone,17951,88500,0.7971638418079096,70549,7.4254356161901525,74531,1129.2575757575758,1340.909090909091,35.84848484848485,17.417241236777997,46.501881171922754,32.0
WH419,San Francisco,2492,598,8,3,19,55080,S783,Automotive,4399,2.865143964390016,3.8694784283311616,1.5171659808176967,33279,18414,11372,89,29,5,5.8651439643900165,879.8,0.0006513171094316927,-3801,Overstock,0.07488205775413925,Very Low,1.7652487961476726,Healthy,0.011637239165329053,-3801,Under-Forecast,7.3561872909699,Highly Overperforming,Low Demand Zone,29786,219950,0.9400827566526361,190164,8.764334700248947,25294,5058.8,43990.0,498.4,43.2872566105008,48.978312713622785,46.0
WH246,Chicago,2610,3115,10,2,15,71855,S646,Apparel,3294,1.8237405142751533,8.629357553314616,2.990195130698364,42413,12091,7749,289,5,98,3.823740514275153,33.61224489795919,0.0005536552866651953,-179,Shortage,0.06153773607148751,Very Low,1.2620689655172415,Healthy,0.0019157088122605363,-179,Under-Forecast,1.0574638844301765,Accurate,Unmet Demand Zone,19840,164700,0.8795385549483911,144860,8.589381978638063,52015,530.765306122449,1680.6122448979593,26.632653061224488,32.41378114912244,51.29751050664345,42.0
WH401,Atlanta,3157,3940,5,2,8,99706,S219,Groceries,4202,2.6390383873176684,2.1545729402702984,4.772301858739361,45610,12957,14529,270,5,53,4.639038387317669,79.28301886792453,0.000628043404882834,-262,Shortage,0.06921727691295769,Very Low,1.3310104529616724,Healthy,0.0015837820715869496,-262,Under-Forecast,1.066497461928934,Accurate,Unmet Demand Zone,27486,210100,0.8983982202447164,182614,3.8468470167025655,72220,1362.6415094339623,3964.1509433962265,59.56603773584906,41.34872750109669,62.04836807259515,52.0
WH079,Dallas,3347,878,6,5,24,55163,S581,Automotive,3689,2.3453571181140878,0.8663331798780438,2.087799942294664,19511,11709,12230,210,44,78,7.345357118114087,47.294871794871796,0.0006357704304998883,-2811,Overstock,0.1715442570857465,Low,1.1021810576635793,Healthy,0.013146100985957573,-2811,Under-Forecast,4.2015945330296125,Highly Overperforming,Low Demand Zone,23939,184450,0.9288195336882688,160511,9.863843784259203,31224,400.3076923076923,2364.74358974359,42.91025641025641,36.300679617216964,65.78266960373011,51.0
WH113,Houston,1875,4065,9,2,23,48912,S164,Apparel,1713,4.9459697662334925,6.440620880207227,2.094185523348728,24950,1887,14635,298,24,90,6.9459697662334925,19.033333333333335,0.0028873145161900132,2352,Shortage,0.07515030060120241,Very Low,0.9136,Slow Moving,0.0128,2352,Overestimate (Unmet Demand),0.42140221402214023,Underperforming,Unmet Demand Zone,16522,85650,0.9224666359871145,69128,11.136026264062169,32390,359.8888888888889,951.6666666666666,20.833333333333332,16.85634702745803,36.85165984672661,27.0
WH482,Dallas,654,2773,6,6,25,37339,S980,Furniture,2042,3.0570397871626613,1.3311917566619993,1.1773881095956478,48570,4473,1954,268,19,82,9.057039787162662,24.902439024390244,0.0014970811886203042,731,Shortage,0.013465101914762198,Very Low,3.1223241590214066,Fast Moving,0.0290519877675841,731,Overestimate (Unmet Demand),0.7363865849260729,Underperforming,Low Demand Zone,6427,102100,0.9638679644519679,95673,10.408073123328874,30912,376.9756097560976,1245.121951219512,7.975609756097561,20.093789042655747,12.853858954538243,16.0
WH095,Denver,4991,2525,5,2,11,79488,S320,Furniture,9049,0.882523775170698,8.559356587605937,4.01398501991862,22805,3272,13564,126,48,94,2.8825237751706982,96.26595744680851,9.752721573330733e-05,-6524,Overstock,0.2188555141416356,Low,1.8130635143257865,Healthy,0.009617311160088158,-6524,Under-Forecast,3.583762376237624,Highly Overperforming,Under-Forecast Zone,16836,452450,0.9347880364109232,435614,6.970692169629808,62652,666.5106382978723,4813.297872340426,53.09574468085106,89.04441579186671,98.09420495734001,94.0
WH387,Chicago,1889,2271,9,4,11,91701,S759,Groceries,3138,3.660245870006418,6.999616024693093,1.625875066422891,30630,6237,13797,63,19,92,7.660245870006419,34.108695652173914,0.001166426344807654,-867,Shortage,0.06167156382631407,Very Low,1.6611964002117523,Healthy,0.010058231868713605,-867,Under-Forecast,1.3817701453104358,Overperforming,Low Demand Zone,20034,156900,0.8516512363764209,136866,6.502902276968543,71667,778.9891304347826,1705.4347826086957,20.532608695652176,30.87870226045726,37.1268189069155,34.0
WH189,Los Angeles,939,4581,9,2,9,96247,S286,Electronics,1312,4.22581435457915,4.229580651247242,3.634583879275223,46548,2946,5515,150,5,28,6.22581435457915,46.857142857142854,0.003220895087331669,3269,Shortage,0.020172724929105438,Very Low,1.3972310969116082,Healthy,0.005324813631522897,3269,Overestimate (Unmet Demand),0.2864003492687186,Underperforming,Unmet Demand Zone,8461,65600,0.9000179533213645,57139,4.87047163946363,87786,3135.214285714286,2342.8571428571427,33.535714285714285,12.91040706364561,18.455311251240687,16.0
WH039,New York,2347,2434,7,3,17,93079,S445,Electronics,2906,1.1920186050854469,4.713906096287271,2.2531771140801244,46837,5506,9020,88,24,21,4.192018605085447,138.38095238095238,0.00041019222473690533,-472,Shortage,0.050109955804171914,Very Low,1.2381763953983809,Healthy,0.010225820195994887,-472,Under-Forecast,1.1939194741166803,Accurate,Low Demand Zone,14526,145300,0.9420907385906939,130774,8.21723957494498,78553,3740.6190476190477,6919.047619047619,111.76190476190476,28.595764426032122,46.12845101880926,37.0
WH233,Atlanta,4434,4997,8,2,20,65546,S355,Groceries,9664,2.369220536777128,5.4782019266972135,3.025049085793932,20120,5212,7969,97,18,77,4.369220536777128,125.50649350649351,0.00024515940984862666,-4667,Shortage,0.22037773359840954,Low,2.1795218764095625,Fast Moving,0.0040595399188092015,-4667,Under-Forecast,1.9339603762257354,Overperforming,Future Demand Zone,13181,483200,0.9771384568926469,470019,9.644678439984807,52365,680.0649350649351,6275.324675324675,57.58441558441559,95.0961691029506,87.1468052055391,91.0
WH303,Miami,1602,4403,9,3,5,98673,S139,Electronics,4423,3.422803141811317,9.035054141753209,2.013285407379977,12348,5046,13352,268,42,7,6.4228031418113165,631.8571428571429,0.0007738646036200129,-20,Shortage,0.12973760932944606,Low,2.760923845193508,Fast Moving,0.026217228464419477,-20,Under-Forecast,1.004542357483534,Accurate,Unmet Demand Zone,18398,221150,0.8933142467620995,202752,4.718381411065288,80275,11467.857142857143,31592.85714285714,228.85714285714286,43.52342259337236,31.48605817304322,38.0
WH105,Miami,2936,5034,3,6,9,82925,S372,Furniture,9521,3.1184629855361354,2.2618466159821398,4.6972873053061015,23562,19875,1132,55,36,22,9.118462985536135,432.77272727272725,0.00032753523637602515,-4487,Shortage,0.12460741872506578,Low,3.2428474114441417,Fast Moving,0.01226158038147139,-4487,Under-Forecast,1.8913388955105284,Overperforming,Future Demand Zone,21007,476050,0.9381072965669102,455043,4.282232458909084,61918,2814.4545454545455,21638.636363636364,133.45454545454547,93.68901345500751,57.70478576532764,76.0
WH018,Atlanta,2437,1217,4,4,5,75859,S656,Furniture,4990,2.707463618478855,2.629567306502714,2.808186401079272,36928,10790,12841,224,24,18,6.7074636184788545,277.22222222222223,0.0005425778794546803,-3773,Overstock,0.0659932842287695,Very Low,2.047599507591301,Fast Moving,0.009848173984407058,-3773,Under-Forecast,4.10024650780608,Highly Overperforming,Low Demand Zone,23631,249500,0.8785749861649143,225869,2.791824644146136,52228,2901.5555555555557,13861.111111111111,135.38888888888889,49.10284393871311,47.89733069145213,49.0
WH350,Miami,2652,1374,2,7,21,44162,S230,Furniture,5892,3.4998594681456465,8.106075918912826,3.3667663126755167,20238,15998,5669,198,9,82,10.499859468145647,71.85365853658537,0.000594001946392676,-4518,Overstock,0.13104061666172548,Low,2.2217194570135748,Fast Moving,0.003393665158371041,-4518,Under-Forecast,4.288209606986899,Highly Overperforming,Under-Forecast Zone,21667,294600,0.9264528173794976,272933,10.83284087522136,22495,274.3292682926829,3592.682926829268,32.34146341463415,57.97874879496947,52.12298768721012,55.0
WH287,Atlanta,4693,4306,4,1,24,38920,S129,Automotive,9883,3.5767868342908464,7.175892317258725,2.721773368535052,22130,17787,4640,90,2,97,4.576786834290846,101.88659793814433,0.0003619130663048514,-5577,Overstock,0.21206507004066877,Low,2.105902407841466,Fast Moving,0.0004261666311527807,-5577,Under-Forecast,2.2951695308871343,Highly Overperforming,Future Demand Zone,22427,494150,0.9550982137558602,471723,11.752895545166965,16493,170.03092783505156,5094.329896907217,48.381443298969074,97.25118369665364,92.2372478190336,95.0
WH354,Los Angeles,2929,2193,4,1,23,93422,S519,Electronics,6796,2.4544030599094624,4.861912174903886,1.3737950860041748,12910,3528,10857,63,24,87,3.4544030599094624,78.11494252873563,0.0003611540700278785,-4603,Overstock,0.22687838884585593,Low,2.3202458176852168,Fast Moving,0.008193922840559918,-4603,Under-Forecast,3.098951208390333,Highly Overperforming,Under-Forecast Zone,14385,339800,0.9533669239109637,325415,10.661031829323335,79037,908.471264367816,3905.7471264367814,33.666666666666664,66.87433414979846,57.5672062352332,62.0
WH395,Dallas,4860,5137,6,1,6,55459,S157,Automotive,1101,3.552012205955158,3.362482116668532,4.441950849272167,36306,2942,3679,179,43,48,4.552012205955158,22.9375,0.003226169124391606,4036,Shortage,0.1338621715418939,Low,0.22654320987654322,Dead Stock,0.008847736625514403,4036,Overestimate (Unmet Demand),0.21432742846019076,Underperforming,Unmet Demand Zone,6621,55050,0.8797275204359672,48429,3.4113989559882145,48838,1017.4583333333334,1146.875,101.25,10.834114464233092,95.51950232271538,53.0
WH344,Denver,985,474,6,7,5,96689,S532,Apparel,9816,1.206092406774633,4.930170322739985,3.6090031810961056,43485,11804,3414,113,9,83,8.206092406774633,118.26506024096386,0.00012287004958991778,-9342,Overstock,0.022651489019202022,Very Low,9.965482233502538,Very Fast,0.009137055837563452,-9342,Under-Forecast,20.70886075949367,Highly Overperforming,Under-Forecast Zone,15218,490800,0.9652191345993206,475582,3.481792213573265,81471,981.5783132530121,5913.253012048192,11.867469879518072,96.59188699447051,19.359405306147046,58.0
WH418,Chicago,3322,2770,3,6,22,90331,S476,Apparel,6836,3.0223524789461256,4.474620031316709,1.7795892787025895,24388,16588,9369,105,28,6,9.022352478946125,1139.3333333333333,0.0004421229489388715,-4066,Overstock,0.1362145317369198,Low,2.057796508127634,Fast Moving,0.008428657435279952,-4066,Under-Forecast,2.467870036101083,Highly Overperforming,Under-Forecast Zone,25957,341800,0.9240579286132241,315843,10.144914606625598,64374,10729.0,56966.666666666664,553.6666666666666,67.26794412125106,65.2913141391071,66.0
WH181,Denver,3264,2646,6,1,10,65921,S627,Apparel,3316,2.82938888827762,4.0461998363244565,3.3780191693645083,49628,19408,4478,177,29,93,3.82938888827762,35.655913978494624,0.000853253585125941,-670,Overstock,0.06576932376884018,Very Low,1.0159313725490196,Healthy,0.008884803921568627,-670,Under-Forecast,1.253212396069539,Overperforming,Low Demand Zone,23886,165800,0.9050835443037974,141914,5.216525392073808,42035,451.98924731182797,1782.7956989247311,35.096774193548384,32.63026663342138,64.15136946118169,48.0
WH128,Seattle,1410,2117,8,5,25,68512,S984,Automotive,7919,0.9952261784291656,3.0121736994564587,3.818971135570209,25647,13314,2177,16,10,33,5.995226178429165,239.96969696969697,0.0001256757391626677,-5802,Shortage,0.054977190314656685,Very Low,5.616312056737589,Very Fast,0.0070921985815602835,-5802,Under-Forecast,3.740670760510156,Highly Overperforming,Under-Forecast Zone,15491,395950,0.9608763732794545,380459,10.905779769411405,53021,1606.6969696969697,11998.484848484848,42.72727272727273,77.92493409833048,27.71244820473841,53.0
WH404,Atlanta,1319,4559,3,6,13,74534,S305,Furniture,5863,4.4910984654637645,8.92549172833224,4.622318789842045,22844,3352,12320,226,22,52,10.491098465463764,112.75,0.00076600690183588,-1304,Shortage,0.05773945018385572,Very Low,4.445034116755117,Fast Moving,0.016679302501895376,-1304,Under-Forecast,1.2860276376398332,Overperforming,Future Demand Zone,15672,293150,0.9489747559744194,277478,7.882651309250241,58862,1131.9615384615386,5637.5,25.365384615384617,57.69338156566632,25.923914313510615,42.0
WH354,Atlanta,3013,2774,2,1,14,68302,S306,Furniture,8883,2.383043141033821,7.57452288357724,4.99825819132484,15190,13477,8696,255,7,94,3.383043141033821,94.5,0.00026827008229582584,-6109,Overstock,0.19835418038183014,Low,2.9482243611018917,Fast Moving,0.0023232658479920344,-6109,Under-Forecast,3.2022350396539294,Highly Overperforming,Under-Forecast Zone,22173,444150,0.9533669239109637,421977,7.873053844827569,46129,490.7340425531915,4725.0,32.0531914893617,87.41093441033838,59.21816059636655,73.0
WH106,Los Angeles,3765,3292,3,1,9,62523,S154,Apparel,6925,4.259642944243053,0.9905146784731604,3.062051985854062,36936,3612,5023,300,6,55,5.259642944243053,125.9090909090909,0.0006151108944755312,-3633,Overstock,0.1019330734243015,Low,1.8393094289508631,Healthy,0.0015936254980079682,-3633,Under-Forecast,2.103584447144593,Highly Overperforming,Future Demand Zone,8635,346250,0.9389687892991883,337615,3.897632491191351,53888,979.7818181818182,6295.454545454545,68.45454545454545,68.14372630773312,73.99813297222704,71.0
WH257,Houston,1169,3503,3,6,11,79946,S198,Electronics,6622,2.168005386211944,5.748849669127982,4.299019568035421,35367,18442,6998,133,25,74,8.168005386211945,89.48648648648648,0.0003273943500773096,-3119,Shortage,0.03305341137218311,Very Low,5.664670658682635,Very Fast,0.0213857998289136,-3119,Under-Forecast,1.8903796745646588,Overperforming,Future Demand Zone,25440,331100,0.8951268405180061,305660,6.13107064068707,54506,736.5675675675676,4474.324324324324,15.797297297297296,65.1621307739796,22.975781525772486,44.0
WH305,New York,1969,1594,2,6,24,67751,S755,Apparel,1686,4.145867799755509,9.617225293667742,3.020691256782289,49519,6988,2877,46,27,68,10.145867799755509,24.794117647058822,0.0024589963225121643,-92,Overstock,0.03976251539813001,Very Low,0.856272219400711,Slow Moving,0.013712544438801422,-92,Under-Forecast,1.0577164366373901,Accurate,Low Demand Zone,9865,84300,0.8467582636399841,74435,12.489281351431964,57886,851.2647058823529,1239.7058823529412,28.955882352941178,16.590660296727517,38.699156393709174,28.0
WH090,Seattle,3512,3056,2,5,11,81104,S775,Electronics,1239,1.5537477711932466,6.524725714810358,1.7705569837803274,38384,18938,11559,57,38,42,6.553747771193247,29.5,0.0012540337136345817,1817,Overstock,0.09149645685702376,Very Low,0.3527904328018223,Dead Stock,0.01082004555808656,1817,Overestimate (Unmet Demand),0.40543193717277487,Underperforming,Low Demand Zone,30497,61950,0.9199006269963327,31453,6.360663728110533,50607,1204.9285714285713,1475.0,83.61904761904762,12.192068865744597,69.02561567024206,41.0
WH033,Atlanta,2845,3243,4,2,23,40414,S944,Automotive,8936,3.677748308765268,5.66030557199651,3.142890987644858,19590,9593,6891,294,14,18,5.677748308765268,496.44444444444446,0.0004115653881787453,-5693,Shortage,0.14522715671260847,Low,3.1409490333919154,Fast Moving,0.00492091388400703,-5693,Under-Forecast,2.755473327166204,Highly Overperforming,Future Demand Zone,16484,446800,0.949400945601912,430316,10.899567945764156,23930,1329.4444444444443,24822.222222222223,158.05555555555554,87.93246762251309,55.91625187409985,72.0
WH382,Miami,4258,4740,6,7,20,80668,S417,Automotive,5312,4.727865362298307,3.5719377431829247,4.123246920147931,27619,4776,12277,13,42,91,11.727865362298306,58.37362637362637,0.0008900348950109765,-572,Shortage,0.1541692313262609,Low,1.2475340535462658,Healthy,0.00986378581493659,-572,Under-Forecast,1.120675105485232,Accurate,Future Demand Zone,17053,265600,0.9357944277108434,248547,9.074540458699358,63615,699.065934065934,2918.6813186813188,46.79120879120879,52.27140420890662,83.68766273459302,68.0
WH001,Miami,3807,3440,10,1,24,42372,S372,Furniture,4503,1.544249907416704,2.2804952230500457,1.241844082686431,13306,18195,9484,63,4,59,2.544249907416704,76.32203389830508,0.00034293802074543726,-1063,Overstock,0.2861115286336991,Moderate,1.1828211189913318,Healthy,0.0010506960861570791,-1063,Under-Forecast,1.3090116279069768,Overperforming,Unmet Demand Zone,27679,225150,0.8343048174181382,197471,10.284463775740862,14693,249.03389830508473,3816.101694915254,64.52542372881356,44.310642536277584,74.82361015279372,60.0
WH330,Denver,4403,4734,10,4,7,77444,S317,Electronics,3880,1.758340306240136,6.994654001430552,1.6622287527436947,31326,2080,6426,18,23,52,5.758340306240136,74.61538461538461,0.0004531804912990041,854,Shortage,0.1405541722530805,Low,0.8812173518055871,Slow Moving,0.005223711106064047,854,Overestimate (Unmet Demand),0.819602872834812,Underperforming,Unmet Demand Zone,8506,194000,0.9440259332845341,185494,4.899963313760985,68938,1325.7307692307693,3730.769230769231,84.67307692307692,38.18016723090318,86.53752442940655,62.0
WH080,Seattle,4039,1966,5,1,16,82812,S892,Furniture,3353,1.623880837111609,4.827142990295423,1.1974195266658318,17616,15539,4666,55,30,40,2.623880837111609,83.825,0.0004843068407729224,-1387,Overstock,0.22928019981834696,Low,0.830155979202773,Slow Moving,0.007427581084426839,-1387,Under-Forecast,1.7054933875890133,Overperforming,Low Demand Zone,20205,167650,0.9216015275374426,147445,7.850371171413955,62607,1565.175,4191.25,100.975,32.994355857015044,79.38338886449536,56.0
WH488,Dallas,4067,2729,7,2,12,46080,S622,Automotive,4596,1.4063876567670106,7.932470020225499,1.7886836885313042,10940,6967,11725,260,8,90,3.4063876567670106,51.06666666666667,0.00030600253628525035,-1867,Overstock,0.3717550274223035,Moderate,1.130071305630686,Healthy,0.001967051880993361,-1867,Under-Forecast,1.684133382191279,Overperforming,Low Demand Zone,18692,229800,0.9322048425112492,211108,7.180331121631949,27388,304.31111111111113,2553.3333333333335,45.18888888888889,45.2257857199049,79.93370698487314,63.0
WH201,Los Angeles,4179,964,6,1,10,55053,S520,Groceries,4124,1.479340516748494,3.581714604173842,1.9992269502234052,29722,9487,7488,253,0,45,2.4793405167484943,91.64444444444445,0.00035871496526394136,-3160,Overstock,0.14060292039566652,Low,0.9868389566882029,Slow Moving,0.0,-3160,Under-Forecast,4.278008298755187,Highly Overperforming,Low Demand Zone,16975,206200,0.9176770126091174,189225,5.074514381252152,38078,846.1777777777778,4582.222222222223,92.86666666666666,40.5811880567641,82.13497946638428,61.0
WH056,Atlanta,4278,3427,5,3,19,39851,S396,Electronics,9286,2.8231035661565462,9.085423138809496,3.5575498356588,38006,14959,11699,278,48,80,5.823103566156546,116.075,0.0003040171835189044,-5859,Overstock,0.11256117455138662,Low,2.1706404862085087,Fast Moving,0.011220196353436185,-5859,Under-Forecast,2.7096585935220308,Highly Overperforming,Future Demand Zone,26658,464300,0.9472899532864004,437642,10.328993000548879,13193,164.9125,5803.75,53.475,91.37655487272343,84.08074710629144,88.0
WH046,Los Angeles,4545,2036,2,6,8,90308,S801,Apparel,7029,2.658175319155957,7.241184773682219,1.3017447317844013,25207,5008,12688,231,45,98,8.658175319155957,71.72448979591837,0.0003781726161838038,-4993,Overstock,0.18030705756337526,Low,1.5465346534653466,Healthy,0.009900990099009901,-4993,Under-Forecast,3.4523575638506876,Highly Overperforming,Under-Forecast Zone,17696,351450,0.9496485986626831,333754,5.375325729134368,72612,740.9387755102041,3586.2244897959185,46.37755102040816,69.16711223350991,89.3284234684653,79.0
WH442,Chicago,544,4553,9,3,20,59227,S407,Groceries,9535,1.777482496171107,8.202470619682316,1.8649757697318008,11085,14270,6211,275,50,46,4.777482496171107,207.2826086956522,0.00018641662256645066,-4982,Shortage,0.04907532701849346,Very Low,17.527573529411764,Very Fast,0.09191176470588236,-4982,Under-Forecast,2.0942235888425214,Highly Overperforming,Future Demand Zone,20481,476750,0.9570403775563713,456269,10.48831471531646,38746,842.304347826087,10364.130434782608,11.826086956521738,93.82677694501594,10.691894910196948,52.0
WH209,Denver,3328,3027,2,3,22,93013,S544,Groceries,7683,1.3716127282656592,3.081702746518394,3.243556193698297,15557,6652,8795,216,28,13,4.371612728265659,591.0,0.0001785256707361264,-4656,Overstock,0.21392299286494826,Low,2.30859375,Fast Moving,0.008413461538461538,-4656,Under-Forecast,2.5381565906838452,Highly Overperforming,Under-Forecast Zone,15447,384150,0.959789144865287,368703,9.727034862417058,77566,5966.615384615385,29550.0,256.0,75.60263526676009,65.40923945061662,71.0
WH390,Houston,1124,4854,7,1,16,30515,S503,Groceries,1927,1.4056862016276646,2.733842988478245,2.3406769407055235,39339,15148,14579,179,20,79,2.4056862016276646,24.39240506329114,0.000729468708680677,2927,Shortage,0.02857215485904573,Very Low,1.7144128113879002,Healthy,0.017793594306049824,2927,Overestimate (Unmet Demand),0.3969921714050268,Underperforming,Unmet Demand Zone,29727,96350,0.7838133764832794,66623,7.225490974835289,788,9.974683544303797,1219.620253164557,14.227848101265822,18.962160374729493,22.091341689451045,21.0
WH042,Chicago,2279,1930,10,7,24,72812,S569,Automotive,4016,3.270863467961015,3.646862301692016,1.0138251716378477,46299,6101,12458,163,30,51,10.270863467961014,78.74509803921569,0.0008144580348508504,-2086,Overstock,0.04922352534611979,Very Low,1.7621763931548926,Healthy,0.013163668275559455,-2086,Under-Forecast,2.0808290155440416,Highly Overperforming,Low Demand Zone,18559,200800,0.9075747011952191,182241,10.698007790990275,54253,1063.7843137254902,3937.2549019607845,44.68627450980392,39.51844113384205,44.79196415503464,42.0
WH414,Dallas,2358,2655,6,7,23,45715,S995,Groceries,1413,2.658152206827753,2.996627471491692,1.898483055164693,26390,7744,5653,140,21,76,9.658152206827753,18.592105263157894,0.0018812117528858832,1242,Shortage,0.08935202728306177,Very Low,0.5992366412213741,Slow Moving,0.008905852417302799,1242,Overestimate (Unmet Demand),0.5322033898305085,Underperforming,Low Demand Zone,13397,70650,0.8975990099009901,57253,10.1016599971727,32318,425.2368421052632,929.6052631578947,31.026315789473685,13.90427224156345,46.34464742324339,30.0
WH390,Miami,1376,5004,2,1,24,64485,S742,Furniture,3285,3.9940003122316288,4.566255197068634,3.509173281292153,48768,16192,9028,199,32,20,4.994000312231629,164.25,0.0012158296232059752,1719,Shortage,0.02821522309711286,Very Low,2.3873546511627906,Fast Moving,0.023255813953488372,1719,Overestimate (Unmet Demand),0.6564748201438849,Underperforming,Unmet Demand Zone,25220,164250,0.7838133764832794,139030,10.976853303306637,39265,1963.25,8212.5,68.8,32.325218905545604,27.044204772851103,30.0
